time,hour,beach.x,observer,abundance,council_report,beach_key,surf_club,slsa_branch,state,beach_lat,beach_lon,length,orientation,embaymentisation,beach.y,crt_salt,source,crt_closest_lat,crt_closest_lon,crt_temp,crt_u,crt_v,wnd_sfcWindspeed,wnd_temp,wnd_uas,wnd_vas,wnd_closest_lat,wnd_closest_lon,wave_closest_lat,wave_closest_lon,wave_hs,wave_t01,wave_cge,wave_fp,wave_sin_dir,wave_cos_dir,wave_dir
2023-03-28,18:30:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.46434,BeachWatch,-33.95000076293945,151.25,22.8721,0.0073244423,-0.006103702,5.251953125,296.125,1.6396484375,-4.8505859375,-33.99,151.29,-33.99992,151.26692,0.97316664,7.84125,4.254166,0.10983334,0.50757366,-0.84897107,149.1261
2023-03-29,18:30:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.460983,BeachWatch,-33.95000076293945,151.25,22.607498,0.06897183,0.06225776,6.201171875,295.6875,4.39453125,-0.5205078125,-33.99,151.29,-33.99992,151.26692,1.2330835,7.199583,6.1041665,0.10845834,0.5999854,-0.77496916,142.25276
2023-03-30,9:10:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.479446,BeachWatch,-33.95000076293945,151.25,22.405167,0.072634056,0.08819849,5.333984375,295.296875,3.9208984375,2.1689453125,-33.99,151.29,-33.99992,151.26692,1.4340835,7.504167,8.8875,0.10695835,0.21663736,-0.97305065,167.44853
2023-03-31,18:30:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.491196,BeachWatch,-33.95000076293945,151.25,22.257309,0.052491836,0.072328866,3.91015625,295.03125,1.9189453125,1.09375,-33.99,151.29,-33.99992,151.26692,1.7517501,9.37375,16.249998,0.08683333,0.08679225,-0.9962124,175.02083
2023-04-01,18:30:00,Maroubra Beach (North),AS,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.49791,BeachWatch,-33.95000076293945,151.25,21.650284,0.07904294,0.11291848,8.09375,295.21875,-0.52734375,7.5908203125,-33.99,151.29,-33.99992,151.26692,2.0328333,7.29625,17.545835,0.10241667,0.17717709,-0.9831682,169.78435
2023-04-02,10:00:00,Maroubra Beach (North),AS,1.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.482803,BeachWatch,-33.95000076293945,151.25,21.541336,0.010681478,0.021668142,3.341796875,295.25,-1.7490234375,1.1923828125,-33.99,151.29,-33.99992,151.26692,1.6567501,6.4933343,10.5125,0.10491667,0.46278444,-0.88549185,152.40709
2023-04-03,17:30:00,Maroubra Beach (North),MA,1.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.46266,BeachWatch,-33.95000076293945,151.25,21.59581,-0.11200293,-0.13458663,4.958984375,295.578125,-4.2626953125,-2.4404296875,-33.99,151.29,-33.99992,151.26692,1.3175,5.863333,5.691667,0.13091667,0.8742204,-0.38106385,113.551895
2023-04-04,16:15:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.4442,BeachWatch,-33.95000076293945,151.25,21.883759,-0.11810663,-0.124210335,3.8125,295.625,-1.70703125,2.0595703125,-33.99,151.29,-33.99992,151.26692,1.40775,6.4870834,7.1166673,0.12654167,0.9896998,0.11816654,83.19132
2023-04-05,16:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.4442,BeachWatch,-33.95000076293945,151.25,21.93045,-0.07904294,-0.067445904,4.091796875,296.28125,-0.7734375,3.60546875,-33.99,151.29,-33.99992,151.26692,1.69175,7.575416,12.349998,0.10225,0.9822178,0.1867763,79.233315
2023-04-06,18:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.44252,BeachWatch,-33.95000076293945,151.25,21.96936,-0.14252144,-0.17975402,3.908203125,296.703125,-0.6298828125,-3.3681640625,-33.99,151.29,-33.99992,151.26692,1.6318334,8.445001,13.058333,0.09895834,0.9810056,-0.10392981,96.04748
2023-04-07,14:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.4442,BeachWatch,-33.95000076293945,151.25,22.272873,-0.13153477,-0.17670217,6.419921875,296.09375,2.2724609375,-3.9833984375,-33.99,151.29,-33.99992,151.26692,1.3849168,7.405,7.9791665,0.106125005,0.99875647,-0.04025785,92.30823
2023-04-08,17:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.459305,BeachWatch,-33.95000076293945,151.25,22.039398,0.0112918485,0.0024414808,9.953125,295.34375,9.7099609375,2.0068359375,-33.99,151.29,-33.99992,151.26692,1.6401668,6.945,12.283333,0.10470834,0.3644683,-0.8452947,156.6756
2023-04-09,18:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.481125,BeachWatch,-33.95000076293945,151.25,21.665848,0.09887997,0.12024292,8.400390625,295.03125,7.8525390625,2.9130859375,-33.99,151.29,-33.99992,151.26692,2.737417,8.78,38.35416,0.08933335,0.15663473,-0.98755544,170.98747
2023-04-10,20:00:00,Maroubra Beach (North),AS,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.546585,BeachWatch,-33.95000076293945,151.25,21.603592,0.13763848,0.16418958,5.94140625,295.109375,4.66015625,3.0673828125,-33.99,151.29,-33.99992,151.26692,2.8899167,9.577916,47.087498,0.08566668,0.16852911,-0.98550314,170.2958
2023-04-11,16:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.548264,BeachWatch,-33.95000076293945,151.25,21.603592,0.18890958,0.23468734,6.08203125,295.125,3.0419921875,4.24609375,-33.99,151.29,-33.99992,151.26692,2.7165835,8.910834,38.829163,0.08633333,0.18548864,-0.98245615,169.30835
2023-04-12,15:30:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.533157,BeachWatch,-33.95000076293945,151.25,21.805939,0.15472884,0.18951994,3.275390625,295.34375,1.2001953125,1.69921875,-33.99,151.29,-33.99992,151.26692,1.7420002,8.608333,14.545834,0.09708335,0.24934715,-0.9682208,165.55835
2023-04-13,17:30:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.48616,BeachWatch,-33.95000076293945,151.25,21.860413,0.09765923,0.1330607,7.671875,295.59375,-1.1337890625,7.3466796875,-33.99,151.29,-33.99992,151.26692,1.8054167,6.9212494,13.054166,0.09933334,0.38539132,-0.9192801,157.25502
2023-04-14,17:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.48448,BeachWatch,-33.95000076293945,151.25,21.759247,-0.017090365,-0.015259255,5.05078125,295.625,1.3662109375,3.40625,-33.99,151.29,-33.99992,151.26692,1.8387504,7.0037503,13.2541685,0.102458335,0.54491657,-0.8384302,146.97916
2023-04-15,17:00:00,Maroubra Beach (North),AS,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.482803,BeachWatch,-33.95000076293945,151.25,21.735886,-0.122684404,-0.16327402,6.966796875,295.625,-1.71875,-6.5419921875,-33.99,151.29,-33.99992,151.26692,1.3329169,6.8766665,6.8458333,0.106874995,0.7126949,-0.66261643,132.91464
2023-04-16,9:00:00,Maroubra Beach (North),AS,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.48448,BeachWatch,-33.95000076293945,151.25,21.790375,-0.030823695,-0.04486221,6.3984375,295.515625,3.8935546875,0.80078125,-33.99,151.29,-33.99992,151.26692,1.4778333,7.750417,10.191668,0.097833335,0.9277442,-0.32367298,109.23294
2023-04-17,17:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.489517,BeachWatch,-33.95000076293945,151.25,21.59581,0.013122959,0.023804437,3.7734375,295.28125,-0.7001953125,3.10546875,-33.99,151.29,-33.99992,151.26692,1.7435002,8.068334,14.516666,0.091750026,0.7900292,-0.6064723,127.51193
2023-04-18,15:30:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.48616,BeachWatch,-33.95000076293945,151.25,21.572464,-0.08819849,-0.10620441,3.240234375,295.25,-0.1376953125,-1.5751953125,-33.99,151.29,-33.99992,151.26692,1.6587499,9.0808325,14.358335,0.08925,0.9445377,-0.30829003,108.076294
2023-04-19,16:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.502945,BeachWatch,-33.95000076293945,151.25,21.696976,-0.054322947,-0.06317332,6.0234375,295.140625,-1.5107421875,2.4462890625,-33.99,151.29,-33.99992,151.26692,1.9083334,8.79,18.358335,0.08441666,0.95349103,-0.19928755,101.80534
2023-04-20,16:15:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.502945,BeachWatch,-33.95000076293945,151.25,21.447952,0.052491836,0.07843257,7.28125,295.5625,-1.4423828125,7.0302734375,-33.99,151.29,-33.99992,151.26692,1.9665834,6.6683335,15.479165,0.09191668,0.8631236,-0.4882381,119.495285
2023-04-21,9:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.5063,BeachWatch,-33.95000076293945,151.25,21.261185,-0.020447401,-0.015869625,5.427734375,296.0625,0.03125,5.296875,-33.99,151.29,-33.99992,151.26692,1.4518334,6.749583,8.3166685,0.09791667,0.954509,-0.28963295,106.87971
2023-04-22,9:00:00,Maroubra Beach (North),AS,1.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.48448,BeachWatch,-33.95000076293945,151.25,21.953796,-0.09430219,-0.10101627,2.958984375,296.5625,-0.2294921875,2.4658203125,-33.99,151.29,-33.99992,151.26692,1.3913335,7.4154162,8.416667,0.09670832,0.98261935,-0.17783327,100.258286
2023-04-23,18:00:00,Maroubra Beach (North),AS,2.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.482803,BeachWatch,-33.95000076293945,151.25,21.953796,-0.11749626,-0.12390515,6.2578125,296.625,-3.4580078125,5.1669921875,-33.99,151.29,-33.99992,151.26692,1.4966669,6.731665,8.979167,0.09891667,0.9268498,-0.32243025,109.18163
2023-04-24,16:40:00,Maroubra Beach (North),MA,1.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.48448,BeachWatch,-33.95000076293945,151.25,21.961578,-0.1513718,-0.1779229,3.64453125,296.515625,-2.0458984375,-0.6005859375,-33.99,151.29,-33.99992,151.26692,1.649917,6.733333,10.883334,0.10354167,0.9229023,-0.38336936,112.55777
2023-04-25,16:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.48448,BeachWatch,-33.95000076293945,151.25,22.65419,-0.17731254,-0.22675252,3.095703125,296.0625,-0.6142578125,-1.6064453125,-33.99,151.29,-33.99992,151.26692,1.4320002,7.506249,8.508333,0.10295836,0.9553539,-0.2940559,107.108246
2023-04-26,9:45:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.47609,BeachWatch,-33.95000076293945,151.25,22.553024,-0.1782281,-0.22186956,3.966796875,295.890625,-1.2822265625,-2.9521484375,-33.99,151.29,-33.99992,151.26692,1.168,6.8887506,5.4583325,0.104875006,0.98854476,-0.100793004,95.82181
2023-04-27,18:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.467697,BeachWatch,-33.95000076293945,151.25,22.397385,-0.18921477,-0.23987548,5.6171875,295.984375,-1.0205078125,-5.1474609375,-33.99,151.29,-33.99992,151.26692,1.3306667,6.6687493,7.1124997,0.09920835,0.9958406,0.08317937,85.22535
2023-04-28,18:00:00,Maroubra Beach (North),MA,4.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.467697,BeachWatch,-33.95000076293945,151.25,22.436295,-0.22186956,-0.2807703,5.80078125,295.890625,-0.5078125,-5.36328125,-33.99,151.29,-33.99992,151.26692,1.5020834,7.32625,9.637501,0.09208336,0.9687474,0.2445349,75.83313
2023-04-29,12:30:00,Maroubra Beach (North),AS,1.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.427414,BeachWatch,-33.95000076293945,151.25,22.233948,-0.09063997,-0.110477,6.2578125,295.875,3.2900390625,3.1455078125,-33.99,151.29,-33.99992,151.26692,1.5036668,8.475417,11.4958315,0.08616668,0.9866714,0.11687792,83.24441
2023-04-30,17:00:00,Maroubra Beach (North),AS,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.42238,BeachWatch,-33.95000076293945,151.25,21.953796,-0.055848874,-0.07721183,5.41796875,296.53125,5.2734375,0.55859375,-33.99,151.29,-33.99992,151.26692,1.9015836,9.042085,19.141668,0.07916667,0.99135906,-0.099004924,95.703094
2023-05-01,18:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.450912,BeachWatch,-33.95000076293945,151.25,21.946014,-0.10254219,-0.1330607,6.125,296.515625,6.0205078125,0.1435546875,-33.99,151.29,-33.99992,151.26692,1.7640833,9.8825,17.820833,0.08245831,0.9956167,-0.08476075,94.86607
2023-05-02,15:45:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.46434,BeachWatch,-33.95000076293945,151.25,21.696976,-0.040589616,-0.058290355,6.09765625,296.0625,5.140625,-0.5830078125,-33.99,151.29,-33.99992,151.26692,1.4495832,8.604167,10.516667,0.091166675,0.79552245,-0.5569603,124.9966
2023-05-03,16:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.472733,BeachWatch,-33.95000076293945,151.25,21.432388,0.0018311106,-0.0073244423,8.033203125,295.78125,7.1064453125,0.5322265625,-33.99,151.29,-33.99992,151.26692,0.9714168,7.1887493,3.9875,0.10375,0.5555746,-0.7428847,143.2086
2023-05-04,16:15:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.501266,BeachWatch,-33.95000076293945,151.25,21.77481,-0.040284432,-0.045472577,4.34765625,295.53125,2.1640625,2.5634765625,-33.99,151.29,-33.99992,151.26692,1.6105834,7.085417,10.070834,0.112958334,0.17820443,-0.9822393,169.71686
2023-05-05,17:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.492874,BeachWatch,-33.95000076293945,151.25,21.751465,-0.14007996,-0.17670217,5.181640625,295.390625,0.7587890625,-3.5712890625,-33.99,151.29,-33.99992,151.26692,1.1980834,6.981666,5.504167,0.118541665,0.41643164,-0.90499526,155.29057
2023-05-06,16:30:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.482803,BeachWatch,-33.95000076293945,151.25,21.704758,-0.10132145,-0.122684404,2.99609375,294.9375,1.9599609375,0.62109375,-33.99,151.29,-33.99992,151.26692,0.8383334,7.38125,2.7583332,0.11675001,0.75925684,-0.5854341,127.63444
2023-05-07,17:00:00,Maroubra Beach (North),AS,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.492874,BeachWatch,-33.95000076293945,151.25,21.471298,0.21759698,0.2517777,10.54296875,294.65625,9.796875,3.3310546875,-33.99,151.29,-33.99992,151.26692,2.4061668,7.494167,44.1125,0.09666666,0.44992045,-0.82714146,151.45619
2023-05-08,17:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.504623,BeachWatch,-33.95000076293945,151.25,20.94989,0.3091525,0.3744621,10.880859375,294.1875,7.5341796875,7.6650390625,-33.99,151.29,-33.99992,151.26692,4.14225,9.530417,100.93333,0.083166674,0.24998708,-0.96664983,165.5003
2023-05-09,9:30:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.501266,BeachWatch,-33.95000076293945,151.25,20.840942,0.1739555,0.21668142,7.2890625,294.234375,4.0986328125,5.6875,-33.99,151.29,-33.99992,151.26692,2.8052502,8.038749,35.98749,0.10012499,0.31139606,-0.9501424,161.85416
2023-05-10,17:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.469376,BeachWatch,-33.95000076293945,151.25,20.848724,0.06012146,0.07721183,4.4921875,294.03125,1.37890625,3.6357421875,-33.99,151.29,-33.99992,151.26692,2.3524997,8.500417,28.041664,0.08983334,0.30917287,-0.95035714,161.9791
2023-05-11,15:30:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.459305,BeachWatch,-33.95000076293945,151.25,20.747559,-0.10925627,-0.13336588,3.310546875,293.890625,0.1826171875,-2.0068359375,-33.99,151.29,-33.99992,151.26692,1.9180835,8.978749,19.516668,0.090249985,0.41146776,-0.91024953,155.67519
2023-05-12,8:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.4442,BeachWatch,-33.95000076293945,151.25,20.739761,-0.14404736,-0.1779229,3.630859375,293.984375,-0.2890625,-0.4462890625,-33.99,151.29,-33.99992,151.26692,1.4840833,9.0079155,11.241668,0.09374999,0.58332974,-0.8102846,144.24962
2023-05-13,9:00:00,Maroubra Beach (North),AS,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.435806,BeachWatch,-33.95000076293945,151.25,20.646378,-0.11535996,-0.1312296,3.73828125,294.0,-0.7744140625,3.4228515625,-33.99,151.29,-33.99992,151.26692,1.1479167,7.8712487,6.2083335,0.091291666,0.7184618,-0.6913162,133.8969
2023-05-14,11:00:00,Maroubra Beach (North),KP,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.419018,BeachWatch,-33.95000076293945,151.25,20.57634,-0.15076144,-0.18127994,2.197265625,293.890625,0.0234375,0.7021484375,-33.99,151.29,-33.99992,151.26692,0.88350004,8.286666,3.9708347,0.08258334,0.90186435,-0.41712153,114.82102
2023-05-15,18:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.40559,BeachWatch,-33.95000076293945,151.25,20.584122,-0.14404736,-0.18036439,2.318359375,293.984375,1.7080078125,0.3857421875,-33.99,151.29,-33.99992,151.26692,0.92766684,8.00875,4.141667,0.08500001,0.9932466,-0.06407824,93.69125
2023-05-16,15:30:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.398876,BeachWatch,-33.95000076293945,151.25,20.397354,-0.0048829615,0.010681478,8.6171875,293.890625,1.1591796875,8.19140625,-33.99,151.29,-33.99992,151.26692,1.4960833,6.7133327,9.662499,0.109166674,0.7315627,-0.37031093,116.84815
2023-05-17,16:30:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.408947,BeachWatch,-33.95000076293945,151.25,19.961548,0.08362071,0.11322367,9.12109375,293.984375,2.40625,8.6396484375,-33.99,151.29,-33.99992,151.26692,2.1690836,6.597916,17.433332,0.11841666,0.42805955,-0.90005565,154.56459
2023-05-18,16:30:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.41566,BeachWatch,-33.95000076293945,151.25,19.642471,0.008850368,0.015869625,8.705078125,293.78125,3.8330078125,7.51171875,-33.99,151.29,-33.99992,151.26692,2.0569165,6.760834,16.0375,0.124958314,0.51709145,-0.8546594,148.82495
2023-05-19,7:00:00,Maroubra Beach (North),AS,3.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.40559,BeachWatch,-33.95000076293945,151.25,19.782562,-0.050660726,-0.064088866,4.830078125,293.75,4.2236328125,1.5517578125,-33.99,151.29,-33.99992,151.26692,1.857,7.912084,15.116668,0.10420835,0.59330094,-0.8030961,143.54424
2023-05-20,8:30:00,Maroubra Beach (North),AS,1.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.41734,BeachWatch,-33.95000076293945,151.25,19.564651,0.01617481,0.0112918485,6.10546875,293.640625,5.9287109375,-0.2109375,-33.99,151.29,-33.99992,151.26692,1.3506669,7.946667,8.141666,0.10475,0.5312855,-0.8465341,147.88757
2023-05-21,17:00:00,Maroubra Beach (North),AS,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.43077,BeachWatch,-33.95000076293945,151.25,19.36232,0.12451552,0.15045625,7.896484375,293.515625,6.14453125,4.0205078125,-33.99,151.29,-33.99992,151.26692,2.3651667,7.9979167,35.616665,0.095291674,0.21483016,-0.97252464,167.54344
2023-05-22,9:45:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.424057,BeachWatch,-33.95000076293945,151.25,19.603561,0.05401776,0.06439406,2.34375,293.171875,1.7109375,-0.7724609375,-33.99,151.29,-33.99992,151.26692,2.3222504,9.190833,30.799995,0.08958334,0.20460238,-0.9786689,168.19171
2023-05-23,17:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.424057,BeachWatch,-33.95000076293945,151.25,19.564651,0.003051851,0.0027466659,2.103515625,293.015625,0.9765625,-0.6103515625,-33.99,151.29,-33.99992,151.26692,1.3695835,8.285417,9.104167,0.10083333,0.24922584,-0.9683296,165.56664
2023-05-24,10:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.42238,BeachWatch,-33.95000076293945,151.25,19.494614,-0.04730369,-0.06164739,3.4375,293.21875,1.0693359375,-2.8740234375,-33.99,151.29,-33.99992,151.26692,0.90533334,7.9533343,4.0750003,0.07604167,0.21759796,-0.9755053,167.42535
2023-05-25,11:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.420696,BeachWatch,-33.95000076293945,151.25,19.385666,-0.06591998,-0.08697775,5.876953125,293.03125,1.8515625,-3.6015625,-33.99,151.29,-33.99992,151.26692,0.5844168,6.5858326,1.4291668,0.10583332,0.56104684,-0.65547484,139.43846
2023-05-26,9:15:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.42238,BeachWatch,-33.95000076293945,151.25,19.14441,0.08972442,0.113528855,8.291015625,292.890625,3.44921875,6.2451171875,-33.99,151.29,-33.99992,151.26692,1.6805835,5.8812504,10.1125,0.13962501,0.24625963,-0.9556946,165.55057
2023-05-27,12:30:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.427414,BeachWatch,-33.95000076293945,151.25,18.980988,0.11535996,0.13611256,6.220703125,292.765625,5.99609375,0.9599609375,-33.99,151.29,-33.99992,151.26692,0.9660001,6.569166,3.5874999,0.10395833,0.17255534,-0.98407274,170.0544
2023-05-28,17:00:00,Maroubra Beach (North),MA,0.0,,nsw327A,Maroubra SLSC,Sydney Inc.,NSW,-33.9484,151.2569,500,107,0.7,Maroubra Beach (North),35.4442,BeachWatch,-33.95000076293945,151.25,18.973206,-0.0076296274,-0.01739555,5.017578125,292.640625,4.5859375,-0.9697265625,-33.99,151.29,-33.99992,151.26692,0.6613333,6.9270835,1.8749999,0.09858333,0.23423712,-0.96609396,166.37117
