time,beach.x,presence,bluebottles,crt_salt,crt_temp,crt_u,crt_v,wnd_sfcWindspeed,wnd_temp,wnd_uas,wnd_vas,wave_hs,wave_t01,wave_cge,wave_fp,wave_cos_dir,wave_dir,wnd_dir
2017-09-01,0,0,0,35.63219,17.556839,-0.13031404,-0.15808588,3.552734375,291.515625,0.8193359375,1.7578125,1.9492502,7.502083,15.991668,0.10499999,-0.8847053,152.30391,24.99074932840125
2017-09-02,0,0,0,35.630512,17.938171,-0.18677327,-0.237434,4.48046875,291.609375,-0.7939453125,-4.0888671875,1.4571668,7.7016673,9.0041685,0.10570834,-0.79879236,143.09962,190.98852306724055
2017-09-03,0,1,2,35.64226,17.992645,-0.17426069,-0.2230903,7.201171875,291.625,2.0302734375,-1.6220703125,1.21175,6.4216666,5.299999,0.11795834,-0.21195757,102.99419,128.6228193763926
2017-09-04,0,0,0,35.657368,17.899261,-0.14221625,-0.18860438,6.857421875,291.734375,6.3603515625,-2.1630859375,0.6543334,6.6966667,1.6125003,0.11579167,-0.35971382,112.21678,108.78260672845936
2017-09-05,0,0,0,35.652332,17.735825,-0.09308145,-0.13000885,7.294921875,291.75,6.7763671875,-1.3486328125,0.6226668,4.9425,1.4250001,0.10354167,-0.9428995,179.16556,101.2559338065771
2017-09-11,0,0,0,35.685905,17.81366,-0.13489181,-0.18127994,3.568359375,291.59375,0.3583984375,-2.984375,1.4473335,8.304583,9.837501,0.095791675,-0.94729894,161.47884,173.15205155149215
2017-09-12,0,0,0,35.67919,17.961517,-0.16663106,-0.2313303,5.228515625,291.515625,-0.26171875,-4.8857421875,0.94466656,6.7233334,3.4916668,0.10625001,-0.6722002,135.09613,183.06628158123524
2017-09-13,0,0,0,35.67919,17.992645,-0.023499252,-0.043031096,8.04296875,291.390625,6.8173828125,-0.69140625,0.782,6.0879173,2.4833333,0.10204167,-0.27309507,105.95701,95.79103045060054
2017-09-15,0,0,0,35.69094,17.416763,0.011902219,0.0073244423,5.74609375,291.125,4.5419921875,-0.2255859375,1.0349168,7.605417,4.75,0.097833335,-0.999707,178.82079,92.8433580405644
2017-09-16,0,0,0,35.694298,17.36229,-0.005798517,-0.003357036,6.6640625,291.015625,3.5537109375,3.9111328125,1.5965003,6.7762504,12.008332,0.11345831,-0.9878872,172.89621,42.25873206231296
2017-09-17,0,0,0,35.70437,17.424545,-0.07080294,-0.08087405,3.966796875,291.109375,-0.3271484375,-1.6298828125,1.755,8.347083,15.162501,0.08883333,-0.9916482,172.60416,191.34953784525572
2017-09-18,0,0,0,35.69262,17.595749,-0.17578661,-0.23041475,6.791015625,291.015625,-0.71484375,-5.3212890625,1.3571666,7.1583323,7.691666,0.09604167,-0.6424098,135.15077,187.6511134271114
2017-09-19,0,0,0,35.687584,17.626877,-0.031434067,-0.036927395,6.4140625,291.21875,5.1806640625,3.4453125,1.2805834,7.0566673,7.5708337,0.10483334,-0.6933928,139.1058,56.37478335692418
2017-09-20,0,0,0,35.677513,17.634659,-0.119327374,-0.14160588,3.27734375,291.03125,-0.4072265625,-1.5517578125,1.4325,7.2204165,8.333334,0.10845833,-0.98299426,169.61258,194.7045088349193
2017-09-21,0,0,0,35.66744,17.798096,-0.14404736,-0.20081179,4.599609375,291.109375,-0.97265625,-4.0009765625,1.139,7.006666,5.129167,0.10904168,-0.88877374,154.654,193.66381296290027
2017-09-22,0,0,0,35.660725,17.93039,-0.11993774,-0.17670217,4.21484375,291.5625,-1.2802734375,-3.74609375,0.8904168,6.123333,2.7250001,0.11925002,-0.4286226,117.59584,198.8684915752876
2017-09-23,0,0,0,35.660725,17.9693,-0.11413923,-0.16479996,6.6328125,291.296875,0.2509765625,-4.8798828125,1.104,5.6091666,4.070833,0.13562502,0.3888427,66.84256,177.05582295529598
2017-09-24,0,0,0,35.66576,18.078247,-0.018311106,-0.03875851,5.33203125,291.578125,4.5185546875,-0.8310546875,1.0576667,7.367916,4.4750004,0.10904168,0.5698895,55.249992,100.42140077495594
2017-09-25,0,0,0,35.674156,18.039337,0.08239998,0.09460738,5.927734375,291.734375,5.39453125,2.0087890625,0.97858334,7.4533343,4.1958337,0.10408333,-0.13588454,101.662415,69.5759226669694
2017-09-26,0,0,0,35.695976,17.875916,-0.0695822,-0.067751095,4.5,291.640625,-2.5869140625,0.7509765625,1.5405,6.899584,9.516667,0.103250004,-0.9819614,169.32948,286.18791928983234
2017-09-27,0,0,0,35.695976,18.140503,-0.18707846,-0.24384288,6.3125,291.625,-1.57421875,-4.9482421875,1.6429168,6.599583,10.462501,0.119625,-0.09680152,96.85923,197.64779053171912
2017-09-28,0,0,0,35.695976,18.288376,-0.02929777,-0.050050355,5.6796875,291.84375,4.5390625,0.8447265625,1.0925833,7.7912507,5.6625,0.09808334,-0.14523904,99.59493,79.45776838771519
2017-09-29,0,0,0,35.709404,18.249466,0.0491348,0.06042665,3.828125,291.765625,3.4169921875,-0.8447265625,0.9364999,7.1433334,3.7333326,0.10320834,-0.980102,168.73717,103.88588142827592
2017-09-30,0,0,0,35.719475,18.187195,0.020142216,0.024109622,5.248046875,292.1875,2.94921875,2.4521484375,1.4455832,6.9595833,11.700001,0.09316668,-0.98461413,170.47783,50.257935206208856
2017-10-01,0,0,0,35.72283,18.30394,-0.122989595,-0.14404736,3.41015625,292.46875,-2.20703125,-1.3173828125,1.4595836,7.1966662,9.424999,0.09870834,-0.9805205,168.78345,239.166910621529
2017-10-02,0,0,1,35.699333,18.57631,-0.21973327,-0.2722251,5.947265625,292.5,-2.38671875,-4.9453125,1.2281669,6.1266665,5.4750004,0.13016668,-0.4157144,120.59754,205.7629991164214
2017-10-03,0,0,1,35.706047,18.817566,-0.20111698,-0.27161473,6.09375,292.390625,-1.8955078125,-4.3046875,1.0867499,5.9033337,4.091667,0.14733334,-0.0060989577,90.35271,203.76560948846603
2017-10-04,0,0,0,35.70101,18.965424,-0.17761773,-0.23438215,2.947265625,292.59375,0.13671875,2.0849609375,0.89200014,6.1329155,2.8541667,0.11462501,-0.2497351,104.51638,3.7517290705259834
2017-10-05,0,0,0,35.689262,19.230011,-0.17303994,-0.23895992,6.1171875,292.625,-0.8447265625,-2.30859375,0.8993333,5.8058333,2.7708333,0.13879167,0.040961552,87.621765,200.09783793898504
2017-10-06,0,0,0,35.69262,19.191101,-0.064088866,-0.049745172,8.076171875,292.40625,0.7548828125,7.90234375,2.200667,6.7350006,20.6,0.116999984,-0.88414925,158.87817,5.45670435351758
2017-10-07,0,0,1,35.697655,19.089935,-0.04119999,-0.03540147,3.755859375,292.59375,0.3681640625,2.4931640625,1.812417,7.30625,14.195834,0.10504166,-0.97031766,167.74934,8.400126496947337
2017-10-09,0,0,0,35.669117,19.416794,-0.0051881466,0.0003051851,5.240234375,292.625,-0.4208984375,3.3427734375,1.5850002,7.5924993,10.491667,0.10075001,-0.71281403,135.98419,352.8234864696452
2017-10-10,0,0,0,35.670795,19.32341,-0.09033479,-0.105288856,6.134765625,292.515625,-4.1728515625,-3.89453125,1.349,5.9270835,6.454167,0.12129167,-0.6512945,134.09251,226.9758895218096
2017-10-11,0,0,0,35.62044,19.206665,-0.16754662,-0.237434,6.359375,292.828125,-1.4423828125,-5.3134765625,1.2461667,5.6474996,4.7625003,0.14825001,0.22247384,77.05714,195.18737847695897
2017-10-12,0,0,0,35.615406,19.292282,-0.102847375,-0.11810663,3.994140625,292.65625,0.3505859375,2.890625,1.1661668,6.2454166,5.0750003,0.12625,-0.26710525,110.87158,6.9152735944264805
2017-10-13,0,0,0,35.617085,19.346756,-0.03875851,-0.030823695,6.6171875,292.625,-2.90625,1.4013671875,1.1175001,5.247916,4.016667,0.15258335,-0.58786064,129.44043,295.74293992392666
2017-10-14,0,0,0,35.593586,18.996552,0.0021362957,0.022888882,5.673828125,292.515625,-3.6259765625,4.0849609375,1.4683334,5.3820825,6.787499,0.15841667,-0.8003657,144.32611,318.4064437549947
2017-10-16,0,0,0,35.61205,19.019897,-0.109866634,-0.1330607,4.587890625,292.34375,-3.4072265625,-2.5439453125,1.1193333,6.4075,4.795833,0.11975002,0.043373447,87.48689,233.25379430462408
2017-10-17,0,1,2,35.605335,19.222229,-0.17761773,-0.22705771,6.43359375,292.59375,-3.6787109375,-5.125,1.3454167,6.4275,6.770834,0.11683334,0.2220497,77.16665,215.67068137803585
2017-10-18,0,0,0,35.615406,19.159973,-0.2191229,-0.28412732,8.630859375,292.625,-4.0078125,-7.4013671875,1.6984167,6.3875003,10.466668,0.116458334,0.32252303,71.15745,208.4353784256172
2017-10-20,0,1,3,35.571762,19.136627,0.0076296274,0.036927395,10.380859375,292.40625,-0.45703125,10.2822265625,2.2403333,6.3958325,18.375,0.12083334,-0.728543,146.10399,357.4549542431855
2017-10-21,0,1,2,35.581837,18.934296,0.035096288,0.053407393,3.96484375,292.15625,0.2763671875,2.9990234375,1.39425,5.8995833,6.466667,0.13966668,-0.8654993,150.56226,5.26507303408863
2017-10-22,0,0,0,35.58016,19.02768,-0.07293924,-0.05859554,4.05859375,292.34375,-0.2412109375,3.2177734375,1.1528333,6.2933335,4.8791666,0.12570833,-0.8947869,153.78345,355.7130081072455
2017-10-23,0,0,0,35.6238,18.747528,-0.06164739,-0.0634785,4.455078125,292.59375,-0.671875,-1.0908203125,1.15475,6.6083336,5.108333,0.110916674,-0.96559435,164.96667,211.6303919447118
2017-10-24,0,0,1,35.625477,18.98877,-0.1309244,-0.18738365,5.22265625,292.625,-1.65625,-3.7158203125,0.9677501,6.3491673,3.466667,0.103374995,-0.7013616,137.06537,204.02393364376655
2017-10-26,0,0,0,35.60198,19.743652,-0.13885921,-0.106509596,7.845703125,293.171875,0.8916015625,7.4541015625,1.19525,5.0908337,4.2375,0.14929166,-0.5970485,127.94487,6.820869094279374
2017-10-27,0,0,0,35.58016,19.782562,-0.07599109,-0.08239998,4.60546875,293.359375,-0.1103515625,3.15234375,1.4984999,6.074583,7.445833,0.13887504,-0.70848656,135.29327,357.99511140986647
2017-10-28,0,0,0,35.607014,20.078278,-0.17975402,-0.27802363,5.64453125,293.59375,-2.3017578125,-4.9501953125,1.2356669,6.386249,5.3458333,0.12670833,-0.38421556,112.77496,204.93763768995703
2017-10-30,0,0,0,35.65401,20.591904,0.044251837,0.039674062,9.39453125,293.65625,3.2958984375,6.197265625,1.72775,6.0375004,12.266666,0.1345,-0.5144349,132.53273,28.005433226631222
2017-11-02,0,0,0,35.699333,19.844818,-0.012817774,0.003357036,3.92578125,293.390625,-1.21484375,-1.609375,1.9806668,8.005416,18.1,0.10391667,-0.914124,156.74881,217.0474895746379
2017-11-03,0,0,0,35.694298,19.96933,-0.043946654,-0.05157628,5.078125,293.375,-1.53125,2.83984375,1.4776669,6.577084,8.245833,0.11512498,-0.7318971,137.54303,331.6663561312841
2017-11-04,0,0,0,35.67919,20.00824,-0.04486221,-0.035706654,5.65234375,293.375,-3.8525390625,3.8193359375,1.7623335,6.113333,10.991668,0.111000024,-0.7783861,142.15546,314.7520310156904
2017-11-05,0,0,1,35.659046,19.907074,-0.13977477,-0.1699881,7.478515625,293.484375,-5.6318359375,-3.5673828125,1.7928338,6.3337493,11.974999,0.11100001,-0.42132485,116.65236,237.64853851398885
2017-11-08,0,0,0,35.615406,19.393448,-0.019837031,-0.009765923,3.490234375,292.765625,-1.0634765625,2.25390625,1.8186668,7.5220847,15.004169,0.102125,-0.95443755,162.66666,334.7403235010421
2017-11-09,0,1,2,35.608692,19.533524,-0.14496292,-0.17273477,3.14453125,293.078125,-1.0,-0.82421875,1.2314168,7.574583,6.799999,0.096208334,-0.943342,160.65823,230.50401327937604
2017-11-10,0,0,0,35.53148,19.953766,-0.13428144,-0.17273477,2.55859375,293.5625,-1.8095703125,0.1455078125,1.2645,9.391666,9.7125,0.071541674,-0.9664497,165.26686,274.59727067436336
2017-11-11,0,0,1,35.53987,20.039368,-0.1678518,-0.2026429,4.09765625,293.734375,-3.8662109375,-0.8642578125,1.1140001,7.109999,5.5333343,0.08604167,-0.87649745,152.23125,257.39919153633394
2017-11-12,0,0,0,35.546585,20.04715,-0.1330607,-0.1657155,3.62109375,293.75,-3.5361328125,-0.5146484375,1.0495001,6.5545845,4.2374997,0.09825,-0.80849427,144.12906,261.71931775727825
2017-11-13,0,0,1,35.489517,20.109406,-0.22247994,-0.26978362,3.599609375,293.859375,-3.5009765625,-0.31640625,0.9113335,5.7579155,2.8083334,0.11508334,-0.6778136,132.71996,264.8358337059598
2017-11-14,0,0,1,35.491196,20.04715,-0.22766808,-0.28962067,4.4765625,294.203125,-3.44921875,-2.4931640625,0.87299997,4.922084,2.095833,0.16345835,-0.36030778,111.58763,234.13984676659624
2017-11-15,0,0,0,35.48784,19.821472,-0.2865688,-0.38148138,7.80859375,294.03125,-4.0673828125,-6.56640625,1.0965834,4.827083,3.2083337,0.17162497,0.0943085,84.51625,211.7750249621333
2017-11-16,0,0,1,35.47609,19.875946,-0.36072877,-0.46327096,8.775390625,294.0,-5.08984375,-7.0654296875,1.1811666,4.8329163,3.6958334,0.166125,0.2986888,72.61247,215.76848804033472
2017-11-17,0,0,0,35.477768,19.346756,-0.35798213,-0.45167392,8.978515625,293.890625,-6.6708984375,-5.984375,1.34525,5.094999,4.995833,0.15637499,0.22203584,77.136345,228.10513859398503
2017-11-18,0,0,1,35.47441,18.887604,-0.31678212,-0.3991821,7.166015625,294.203125,-6.6279296875,-2.2626953125,1.3521667,5.14625,5.179167,0.15645832,0.13417356,82.28751,251.15071375571395
2017-11-19,0,0,1,35.469376,20.210571,-0.33417767,-0.39796138,4.96875,294.25,-4.5,1.9140625,1.1529167,5.6866665,4.55,0.126875,0.056605015,86.7497,293.0423406107295
2017-11-20,0,0,0,35.48616,19.977112,-0.2764977,-0.32654804,4.1640625,294.359375,-3.8916015625,1.4296875,1.4500002,7.03375,9.274999,0.086124994,-0.122745775,97.05431,290.1722046226194
2017-11-21,0,0,0,35.499588,19.8526,-0.30793175,-0.37720877,3.568359375,294.375,-3.4443359375,0.0556640625,1.1482502,6.4504166,4.983333,0.113125,-0.17937058,100.333336,270.92587897697985
2017-11-22,0,0,0,35.516373,20.350662,-0.2764977,-0.3521836,3.646484375,294.265625,-2.4169921875,-1.72265625,0.94566673,5.6125007,2.8500001,0.13270833,-0.19742094,101.3875,234.52149166669508
2017-11-23,0,0,0,35.524765,20.34288,-0.23255104,-0.33265176,5.61328125,294.140625,-2.83984375,-4.6748046875,0.87033343,4.925,2.0625,0.17295833,0.00734455,89.57643,211.27778457452476
2017-11-24,0,1,2,35.526443,20.319534,-0.25452438,-0.36194953,5.52734375,294.34375,-3.0751953125,-4.5498046875,0.93149996,5.4254165,2.7166665,0.14666665,0.04353543,87.50415,214.05460788722945
2017-11-25,0,1,2,35.53987,20.825378,-0.23834956,-0.32319102,4.033203125,294.703125,-2.8662109375,-2.7109375,1.0675834,6.172917,3.9375,0.12258332,0.119696885,83.12107,226.5947603296752
2017-11-26,0,0,0,35.54323,20.778687,-0.25849178,-0.3460799,6.5,294.640625,-3.5830078125,-5.27734375,1.4107503,6.1491666,6.9500003,0.12008334,0.305438,72.20372,214.17421142212157
2017-11-27,0,0,0,35.538193,20.630814,-0.19714957,-0.26337475,4.1953125,294.515625,-2.0966796875,-3.1728515625,1.3925,6.275833,6.7624993,0.11520835,0.28135806,73.65418,213.45747429956316
2017-11-28,0,0,0,35.548264,21.5569,-0.18158513,-0.2108829,2.740234375,294.71875,-2.1923828125,1.2919921875,1.1244999,6.2795835,4.441667,0.118624985,0.21328168,77.68336,300.5112522151445
2017-11-29,0,0,0,35.548264,21.502426,-0.16815698,-0.21851254,2.443359375,294.859375,-2.2080078125,0.1025390625,0.98575,6.185833,3.3249998,0.123249985,0.15441549,81.11239,272.6588843942434
2017-11-30,0,0,0,35.546585,21.424606,-0.21332438,-0.29816583,6.810546875,294.65625,-3.4619140625,-5.6025390625,1.2825834,5.542917,5.0916667,0.14187501,0.24128644,75.99711,211.7126973595687
2017-12-01,0,0,0,35.59023,21.47908,-0.26276436,-0.35065767,9.880859375,294.625,-4.8818359375,-8.5244140625,1.8915834,6.4445825,13.129167,0.12504168,0.3512719,69.424934,209.79928115016872
2017-12-02,0,0,0,35.568405,21.10553,-0.14160588,-0.2334666,6.337890625,294.1875,0.3115234375,-5.3115234375,1.7588338,7.4287505,12.4875,0.111125015,0.39645135,66.63755,176.64341983562304
2017-12-03,0,0,0,35.570084,20.973236,-0.07324442,-0.09399701,5.74609375,293.796875,-0.2783203125,2.4873046875,1.5755,7.8991656,11.179168,0.103083365,-0.3100565,112.760155,353.6153699645159
2017-12-06,0,0,0,35.568405,20.311752,0.040589616,0.047608875,4.208984375,293.96875,1.7255859375,-3.34375,2.243,8.505832,23.429167,0.10191666,-0.2556771,105.05331,152.70341158863323
2017-12-07,0,0,0,35.62044,20.770905,-0.08331553,-0.12848292,5.2109375,294.109375,-1.36328125,-3.51171875,1.6514169,7.730417,11.870834,0.098166674,0.092113726,84.70266,201.2166663929661
2017-12-08,0,0,0,35.630512,20.840942,-0.060731836,-0.028382214,6.271484375,294.015625,-2.265625,5.67578125,1.7349166,6.576666,11.3,0.10716667,-0.49850693,122.29752,338.2393946227235
2017-12-09,0,0,0,35.638905,20.91098,-0.115970336,-0.124210335,2.892578125,293.890625,-2.12890625,-0.55859375,1.2372501,6.5929165,5.841667,0.09958333,-0.30939212,108.21189,255.29784332037747
2017-12-10,0,0,0,35.685905,20.87207,-0.13885921,-0.19348735,4.826171875,294.09375,-2.3427734375,-3.8203125,1.1301666,6.644583,5.1124997,0.10124999,-0.15596764,99.02075,211.5183457403351
2017-12-11,0,0,1,35.687584,20.926544,-0.05981628,-0.09979553,4.625,294.234375,-3.5947265625,-2.71875,0.98083353,6.37375,3.6625004,0.105624996,-0.18015067,100.402596,232.8991923764257
2017-12-12,0,0,0,35.685905,21.019928,-0.09308145,-0.14252144,6.296875,294.46875,-3.5087890625,-5.0732421875,1.0886666,5.9649997,4.304167,0.10683334,-0.06542691,93.78055,214.668763695532
2017-12-13,0,0,0,35.717796,21.626938,-0.19257179,-0.2725303,8.009765625,294.71875,-3.4638671875,-7.1220703125,1.4695001,6.2579174,7.808334,0.12750001,0.16825281,80.23646,205.9362858093159
2017-12-14,0,0,0,35.71276,21.47908,-0.111087374,-0.16632588,8.1171875,294.75,-2.0703125,-1.0048828125,1.5365,6.5424995,8.937499,0.123625,0.23034425,76.665054,244.1091136341145
2017-12-15,0,0,0,35.707726,21.44017,-0.04242073,-0.050965913,5.16796875,294.859375,-0.44921875,-1.42578125,1.3018335,6.767084,6.9916673,0.086,-0.047081187,92.71963,197.4879973761485
2017-12-16,0,0,0,35.72619,22.467422,-0.1330607,-0.19623402,5.66015625,294.875,-3.0,-0.7939453125,1.3266667,6.176666,6.2666664,0.124249995,0.22773303,76.786835,255.17659590023663
2017-12-17,0,0,0,35.711082,22.412949,-0.15442365,-0.23041475,3.529296875,294.765625,-2.2587890625,0.6484375,0.99775,5.6820836,3.2041667,0.15279166,0.23852777,76.17093,286.01734672498185
2017-12-18,0,0,0,35.70101,22.397385,-0.034485914,-0.11688589,3.833984375,294.96875,-2.3017578125,-2.5947265625,1.0270834,5.5241666,3.2208335,0.15129168,0.34987965,69.50816,221.5759341157577
2017-12-19,0,0,0,35.72619,22.591934,-0.072328866,-0.16724142,6.380859375,295.109375,-2.8349609375,-5.5185546875,1.3464999,5.9516673,6.066667,0.13570835,0.39208278,66.912476,207.19021790614028
2017-12-20,0,0,1,35.65401,22.482986,-0.0982696,-0.055848874,5.17578125,295.234375,-1.0439453125,3.74609375,1.0493333,5.94875,3.716667,0.13233335,0.1685168,79.90433,344.4281380386744
2017-12-21,0,0,0,35.6238,22.319565,-0.08484146,-0.0778222,4.98828125,295.25,-4.23046875,2.3564453125,1.3525834,5.2333336,5.441667,0.15516667,-0.5062949,121.69325,299.11857405334496
2017-12-22,0,0,0,35.64394,22.467422,-0.07446516,-0.09796441,4.201171875,295.25,-2.56640625,-2.1015625,0.9884167,5.4791665,3.1958334,0.16,-0.27981895,106.283585,230.6868563837358
2017-12-24,0,0,0,35.647297,22.218384,0.0021362957,0.021973327,8.439453125,295.390625,-2.0,6.0537109375,1.1985,5.1554165,5.4625,0.16570833,-0.3678162,118.480064,341.7176915460799
2017-12-25,0,0,0,35.70101,22.070526,-0.025940733,-0.0076296274,6.67578125,295.375,-3.8642578125,4.9912109375,1.5009168,5.2312493,6.670833,0.15845834,-0.8046527,145.13036,322.2525163126708
2017-12-26,0,0,0,35.711082,21.96936,-0.16144292,-0.18860438,5.65234375,295.265625,-5.29296875,-1.2685546875,1.263,5.273333,4.758333,0.16324998,-0.48170915,119.004974,256.52225986611427
2017-12-27,0,0,0,35.71444,21.922668,-0.18585773,-0.24292734,5.92578125,295.25,-3.01171875,-4.7509765625,1.0966667,5.175833,3.470833,0.1705,-0.07019266,94.04801,212.371253014066
2017-12-28,0,0,0,35.737938,22.04718,-0.23041475,-0.32258064,6.65625,295.46875,-3.1318359375,-5.8125,1.1846668,5.477083,4.2833333,0.15233333,0.24196474,75.93437,208.31625274581236
2017-12-29,0,0,0,35.699333,22.08609,-0.18036439,-0.33936584,5.31640625,295.5,-2.0537109375,-4.1943359375,1.3351668,6.025,5.8624997,0.13483334,0.376134,67.85924,206.08817783671685
2017-12-30,0,0,1,35.689262,22.156128,-0.20050661,-0.23071992,5.177734375,295.5,-3.0576171875,3.2158203125,1.2425002,6.012083,5.8875003,0.13404167,-0.068891026,95.30349,316.4445749436718
2017-12-31,0,0,1,35.707726,22.397385,-0.22888882,-0.30426955,5.77734375,295.5,-3.26953125,-4.0908203125,1.2986667,5.7762504,5.891667,0.14508332,-0.55716455,127.36827,218.63311016148268
2018-01-01,0,1,2,35.709404,22.482986,-0.20508438,-0.22644734,5.279296875,295.5,0.0810546875,5.1787109375,0.84400004,5.11,2.2041667,0.16300003,-0.76761204,141.67932,0.8966927087101908
2018-01-02,0,1,2,35.706047,22.451859,-0.19135106,-0.25543994,5.59375,295.828125,-1.38671875,1.7177734375,0.8618334,4.7683334,2.6375,0.1725,-0.60207635,133.17668,321.08686490692713
2018-01-03,0,1,2,35.73458,22.288437,-0.113528855,-0.1126133,7.39453125,295.875,-0.9921875,7.2578125,1.6548334,5.8545833,8.883332,0.13208334,-0.96822023,165.8244,352.2155693463147
2018-01-04,0,0,0,35.74465,22.226166,-0.18311106,-0.21393475,2.369140625,295.65625,-1.0625,0.3388671875,0.95166683,5.578333,2.9041665,0.148875,-0.96095675,164.47324,287.6892413779426
2018-01-05,0,0,0,35.74465,22.288437,-0.20722067,-0.3070162,5.537109375,295.625,-3.4423828125,-4.203125,0.69858336,4.7075,1.3374996,0.17295831,-0.5562749,125.54107,219.3176674351622
2018-01-06,0,0,1,35.737938,22.6931,-0.17975402,-0.26734215,7.09375,296.0625,-3.1298828125,-6.234375,1.0940834,5.2687497,3.7583334,0.15670833,0.24605061,75.23087,206.65831411776963
2018-01-07,0,0,0,35.729546,22.716446,-0.10498367,-0.12207404,5.154296875,296.234375,-0.73828125,1.6103515625,1.0925833,5.4862504,3.645833,0.14091666,0.12737767,82.331764,335.3704534445112
2018-01-08,0,0,1,35.687584,22.817627,-0.08117923,-0.17944884,4.57421875,296.140625,-2.59375,-2.8369140625,0.8621668,5.3545823,2.25,0.13941668,0.19212158,78.82194,222.43622978853497
2018-01-09,0,0,1,35.71444,23.572495,-0.06927702,-0.10895108,7.291015625,296.125,-1.1943359375,3.9150390625,1.2248334,5.4370837,5.0416665,0.14316666,-0.24910516,110.77431,343.0349599341548
2018-01-10,0,0,0,35.731224,23.339035,-0.10254219,-0.10711997,3.251953125,295.90625,-0.8173828125,2.5126953125,1.2280835,5.808333,4.9999995,0.13483332,-0.9580981,163.47032,341.98023071822286
2018-01-11,0,0,0,35.73626,23.245651,-0.13550219,-0.1904355,4.974609375,296.09375,-3.0234375,-3.7626953125,0.96825,6.226666,3.3291671,0.12579167,-0.88730115,154.47798,218.7829118912238
2018-01-12,0,0,0,35.74465,23.416855,-0.15778069,-0.25482956,6.65234375,296.125,-2.84765625,-5.5166015625,1.3308333,6.07375,5.954167,0.12029167,-0.13299364,98.120766,207.30267242259865
2018-01-18,0,0,1,35.847042,21.883759,-0.135197,-0.18372142,3.736328125,295.375,-1.9755859375,-2.6357421875,2.1085,8.854999,23.104166,0.09129167,-0.805762,143.70413,216.85291105294917
2018-01-19,0,0,0,35.831936,21.961578,-0.17761773,-0.2395703,4.36328125,295.703125,-2.2841796875,-3.4560546875,1.2703334,7.5283337,6.7708325,0.10791668,-0.7147465,135.71574,213.4615599078189
2018-01-20,0,0,0,35.820183,22.039398,-0.15808588,-0.22827846,5.392578125,295.75,-2.4677734375,-4.3173828125,0.9014167,6.249168,2.9291668,0.12770833,-0.5006053,120.19367,209.75185922645505
2018-01-22,0,0,1,35.826897,22.6931,-0.17212439,-0.24597919,6.470703125,295.75,-3.21875,-5.5751953125,1.203,5.577083,4.5625,0.151375,0.23895824,76.14581,209.99930233841368
2018-01-23,0,0,1,35.815147,22.599716,-0.11963256,-0.17944884,5.83203125,295.859375,-2.8798828125,-4.9970703125,1.2284166,5.735,4.754166,0.13766669,0.30861142,72.008545,209.95546023778556
2018-01-24,0,0,1,35.818504,23.074432,-0.1617481,-0.23468734,6.0,295.875,-3.4306640625,-4.8369140625,1.1754168,5.60875,4.2625,0.14620835,0.2751709,74.012184,215.346824189814
2018-01-25,0,0,0,35.8034,23.043304,-0.19318217,-0.2804651,4.6796875,296.09375,-3.3349609375,-3.265625,0.99125,5.2816663,2.8999999,0.15866669,0.23053636,76.66654,225.60184209613791
2018-01-27,0,1,2,35.781578,23.284561,-0.2252266,-0.31769767,6.19140625,296.484375,-4.9072265625,-3.6865234375,1.14925,5.2375,3.9916668,0.152,0.20239966,78.308235,233.0845209958221
2018-01-28,0,0,1,35.773186,23.113342,-0.20020142,-0.2758873,5.46484375,296.609375,-4.0361328125,-3.5966796875,1.2535833,5.7920833,5.225,0.13270834,0.17835987,79.725006,228.2951213909602
2018-01-29,0,0,0,35.763115,23.043304,-0.17487106,-0.286874,5.029296875,296.734375,-2.3701171875,-3.9423828125,1.36175,6.3512497,6.670833,0.11862499,0.1917212,78.94583,211.0138220078739
2018-01-30,0,0,1,35.771507,23.354599,-0.10620441,-0.15778069,9.322265625,296.640625,-1.1123046875,3.9365234375,1.7758331,6.632916,12.708333,0.108500004,-0.12297582,98.42873,344.221822000325
2018-02-02,0,0,0,35.810112,22.74759,0.025025178,0.052491836,6.37109375,296.25,-0.91796875,6.26171875,1.9482502,7.7183323,17.008333,0.094624996,-0.79583627,142.7879,351.6598407360993
2018-02-03,0,0,0,35.8034,22.646408,0.06225776,0.09857479,6.611328125,296.359375,-2.1376953125,6.1640625,1.78225,6.5845833,12.470833,0.10275,-0.75367737,139.04077,340.87346707229403
2018-02-04,0,0,0,35.806755,22.630844,-0.03540147,-0.020752586,3.853515625,296.265625,-0.6328125,3.3974609375,1.3498335,6.612499,7.100001,0.10058334,-0.6760462,132.6299,349.448970728842
2018-02-05,0,0,0,35.826897,23.18338,-0.16113773,-0.19409773,3.205078125,296.359375,-2.3671875,-1.3388671875,1.2225834,7.5550003,6.9249997,0.08620832,-0.5716569,125.35905,240.50775746176132
2018-02-06,0,1,3,35.82522,23.230072,-0.15930662,-0.19898069,3.966796875,296.484375,-3.2841796875,-1.890625,1.4320002,8.409583,11.066667,0.079875,-0.8852207,153.09343,240.071977950678
2018-02-07,0,1,2,35.818504,23.175598,-0.1947081,-0.26856288,5.513671875,296.5,-2.59765625,-4.21484375,1.2436668,7.27375,7.3125,0.09270834,-0.87652636,152.05199,211.6460014978936
